"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000010810",4970.20326167943,-7.42485110305652e-06,0.00144262845931648,0.316040145884033,0.630491364925471
"ENSG00000010818",1218.96640437199,7.02754556872638e-06,0.00144268288923372,0.070784252495779,0.301766028815976
"ENSG00000010932",1.95112604629978,2.06310105277666e-06,0.00144269042714873,0.294257491043691,NA
"ENSG00000011007",2764.8977653589,-4.42442840472606e-06,0.0014425115558464,0.702183610367453,0.88557918993518
"ENSG00000011009",2733.81325704331,-1.58028271386012e-05,0.00144254164563661,0.184482836096739,0.486292974577413
"ENSG00000011021",1623.68408333155,1.69407891429928e-05,0.00144266572627679,0.0252591327906096,0.180626784529718
"ENSG00000011028",1616.00151179697,-1.3184671119011e-06,0.00144268459727091,0.837377051291977,0.94077652664399
"ENSG00000011052",6.6320092546692,-1.6491166106078e-06,0.00144268228738707,0.591001809094706,NA
"ENSG00000011105",4708.9533440108,1.46417473157857e-05,0.00144265862225911,0.0449999395981883,0.241743581222092
"ENSG00000011114",2744.7078302324,2.25629512930894e-06,0.00144234323573312,0.888101804570688,0.960739238722681
"ENSG00000011132",581.053796930914,-1.64736754456378e-05,0.00144249111793525,0.0972225520214328,0.352759373663436
"ENSG00000011143",308.507099027664,2.02252743307787e-05,0.00144265301979894,0.819116322185529,0.93553548714615
"ENSG00000011198",1028.43669519453,-0.785615964719667,0.28322271176801,0.000163880432896264,0.0168606021197673
"ENSG00000011201",53.7266034389853,-5.158964713155e-06,0.00144269660151411,0.899305183892253,0.965006102642702
"ENSG00000011243",1267.4593420103,-1.09436020838366e-05,0.00144238595565683,0.477631763035256,0.755515647255799
"ENSG00000011258",686.311695742823,1.28922557491496e-05,0.00144266717236481,0.0433522528572881,0.23776574195647
"ENSG00000011260",1036.61320977348,3.19984722946113e-06,0.00144253487984037,0.767805873298221,0.915051939330987
"ENSG00000011275",2320.33583967455,-8.91372060760501e-06,0.00144236823335586,0.569004517719591,0.812959929405619
"ENSG00000011295",1752.44707780198,-4.09683472011834e-05,0.0014426396923945,0.398909272699424,0.702778402417135
"ENSG00000011304",14710.9767169925,2.62209281752365e-05,0.00144249998548407,0.0818103139569223,0.325456067465209
"ENSG00000011332",62.4113426155909,-3.84663774214704e-06,0.00144267445660406,0.345686536980368,0.657189122048122
"ENSG00000011347",9.76721034913285,-5.07437460856728e-06,0.00144269494199251,0.601879343070301,0.834203355168416
"ENSG00000011376",1037.09858320821,1.6346241794203e-06,0.00144246590894539,0.899611303730806,0.965006102642702
"ENSG00000011405",6829.6488614849,-0.572752568681214,0.262981878129128,0.000758780601686539,0.0345831504232315
"ENSG00000011422",1276.48590237773,-6.69726268429464e-06,0.00144269059446844,0.0255390528090173,0.181810495219039
"ENSG00000011426",3524.77675036731,1.23092487889422e-06,0.00144268230111528,0.910496062908812,0.969617119692798
"ENSG00000011451",3729.55960508431,-3.14291231139048e-05,0.00144258932857178,0.0140645720821056,0.136258062039006
"ENSG00000011454",2521.69477492907,2.98120486132428e-05,0.00144261392376495,0.0239459072375332,0.177063980507872
"ENSG00000011465",273.170921982038,-2.41513425861829e-06,0.00144269392421694,0.0597314083213878,0.277924283637381
"ENSG00000011478",511.693129021085,-8.96149450067165e-06,0.0014426601103939,0.131155544526725,0.410580520292007
"ENSG00000011485",3041.63292033186,6.76336580965971e-06,0.00144248350491701,0.591588196822574,0.82806656655824
"ENSG00000011523",2322.17562175818,8.18941253500258e-06,0.00144267924385902,0.066979685292429,0.292957602803571
"ENSG00000011566",1112.32306983794,-2.11987674612135e-05,0.00144263754164612,0.0397866013321375,0.228407918120406
"ENSG00000011590",9.81338593668382,-1.87112531647534e-06,0.00144267664251283,0.612257362066258,0.839076685496941
"ENSG00000011600",6.36782471437327,-5.57692735950521e-07,0.00144269500882753,0.919958795099437,NA
"ENSG00000011638",356.316104908157,-1.241080345481,0.549850494204544,0.000565621186843523,0.0300874463685942
"ENSG00000011677",0.613077253081192,-1.12134777137035e-06,0.00144269491818903,0.113825710449385,NA
"ENSG00000012048",930.93388476556,3.6620107953808e-06,0.00144266822767121,0.426045873394018,0.721067089631499
"ENSG00000012061",1565.54509769617,-0.320541103768846,0.139515543122654,0.000571145120547964,0.0302139380416478
"ENSG00000012124",26.2537726981135,8.8313842089076e-07,0.0014426905369378,0.357802592732443,0.666916537546467
"ENSG00000012171",32.5781452342795,-2.07004846094226e-09,0.00144267316087732,0.998514878823938,0.999391121381223
"ENSG00000012174",970.215033374575,-1.6175217053273e-06,0.00144241112804856,0.909622927998516,0.969277192232322
"ENSG00000012211",270.107360984179,-1.67847724945783e-05,0.00144251187656716,0.165901814783812,0.461382976134368
"ENSG00000012223",11.6698574867694,-1.03995686858397e-06,0.00144269185626112,0.504780179522494,0.774234050794589
"ENSG00000012232",4619.37151296547,-8.17689413745342e-06,0.00144252824051621,0.469970973182139,0.749964024524119
"ENSG00000012504",1.24211860542149,-8.89386419599287e-07,0.00144269191425781,0.566126206763744,NA
"ENSG00000012660",5317.59794527215,0.221881761913973,0.0846105034000025,0.000269411713971953,0.0209410174883471
"ENSG00000012779",4.73579042586716,-6.14264700618176e-06,0.00144269917316731,0.0550540116877556,NA
"ENSG00000012817",980.486858250751,2.71795890161531e-08,0.00144269222539185,0.990719669697099,0.99618392780313
"ENSG00000012822",1940.71145321933,2.87487694805552e-06,0.00144258655866383,0.831897669014684,0.939721503656873
"ENSG00000012963",1219.58401543185,-1.63861953793333e-06,0.00144254084484891,0.875894012439477,0.955786269788244
"ENSG00000012983",3157.3292188482,-2.78631076191683e-06,0.00144253233865941,0.796947911678512,0.925993927969595
"ENSG00000013016",483.552293902658,2.36984601654471e-08,0.00144267747843533,0.99738854117963,0.999321101782893
"ENSG00000013275",2507.28398135593,-1.20324216704576e-05,0.00144259247725699,0.20958233488533,0.518370433545272
"ENSG00000013288",3172.26910219517,-1.33040162788483e-05,0.00144268416576326,0.015419876620185,0.140809348306104
"ENSG00000013293",112.001275588049,5.44080031631813e-06,0.00144269039007516,0.000554495831681872,0.0298920951842695
"ENSG00000013297",12186.0859312337,-7.84189034953675e-06,0.00144269581066679,0.00400037244382444,0.0756825179136372
"ENSG00000013306",2765.68871697214,-1.0082221629201e-05,0.00144249429110518,0.421076258684542,0.718355915573374
"ENSG00000013364",9592.06881407355,-0.725957384323733,0.274992922699282,0.000253681504404725,0.0204310397161942
"ENSG00000013374",1682.26115187122,3.72758071700256e-05,0.00144200918465616,0.321924469516337,0.635574501735772
"ENSG00000013375",2152.9522902537,-1.17612389405694e-05,0.00144263264855586,0.136066136817662,0.419159587190227
"ENSG00000013392",302.254832095561,-1.64594685700742e-05,0.00144265156608124,0.0433529099249541,0.23776574195647
"ENSG00000013441",2169.00928459732,5.02760336605426e-06,0.00144266865707612,0.287580645005932,0.603921742495904
"ENSG00000013503",632.753201510807,-1.54920027945915e-05,0.00144262603522437,0.0828234577937382,0.327361694992705
"ENSG00000013523",832.909496121239,-2.02979254707258e-05,0.00144256735086577,0.0903301083738676,0.341313687031388
"ENSG00000013561",1452.51443297907,-1.81284470140568e-05,0.00144265005475086,0.0295297540185779,0.195959525840027
"ENSG00000013563",1221.17813169408,-1.45204951829569e-05,0.00144267964352673,0.0179453605722909,0.152360821725962
"ENSG00000013573",648.531534947072,5.91492252769103e-06,0.00144265566712633,0.208147159744058,0.517299026134932
"ENSG00000013583",2291.45728748558,1.63889985983885e-05,0.00144266601992312,0.166899172003618,0.463059766928687
"ENSG00000013588",849.420898945515,-4.38383768278779e-06,0.0014426913541988,0.0542141327747142,0.264914770629658
"ENSG00000013619",439.967028233586,4.31064247690499e-06,0.00144267488403834,0.295504544523423,0.611689526824186
"ENSG00000013725",6.73717114829992,-1.91304973028284e-06,0.00144268243670218,0.535453281636252,NA
"ENSG00000013810",2721.61760390436,1.67767964834296e-06,0.00144267543400396,0.701082945275788,0.88491423618836
"ENSG00000014123",1442.89935306836,9.44469903420252e-06,0.00144254430717564,0.389010803965239,0.693184660170449
"ENSG00000014138",177.248325201996,2.21200370321824e-06,0.00144263492863713,0.739574949089784,0.903171066435405
"ENSG00000014164",927.708529558013,-2.39109828201878e-05,0.00144246036371832,0.123214731752933,0.398972966668144
"ENSG00000014216",7840.25308604747,-1.50728065253152e-05,0.0014426651531799,0.033147546677617,0.207894025909648
"ENSG00000014257",1.45531683079367,-1.67822800174054e-06,0.00144269224121956,0.275546401985001,NA
"ENSG00000014641",2087.20380503898,-5.34144743203095e-06,0.001442525167992,0.633479894087503,0.850525323016326
"ENSG00000014824",2165.10491482323,-1.09999821218434e-05,0.00144240393661268,0.464316077609431,0.746416602472078
"ENSG00000014914",132.746233582585,-6.75706185582813e-06,0.00144269424217042,0.00815174556603693,0.106429105196162
"ENSG00000014919",914.647253592223,4.67970213402661e-06,0.00144242699204901,0.735385507895494,0.901128323712189
"ENSG00000015133",1726.93866488307,-7.85677940124552e-06,0.0014426784664494,0.077084198571098,0.313622746631122
"ENSG00000015153",424.514338321803,1.05172769125469e-05,0.00144261408569183,0.216542743740927,0.526241902930266
"ENSG00000015171",2946.08817171646,2.39275155794898e-05,0.00144247862322767,0.113065702548649,0.382173595591929
"ENSG00000015285",14.8994890161493,-1.43945393397778,0.246446520751966,0.986764787930414,0.995359785290074
"ENSG00000015413",9.97840407499901,-1.20271124456006e-07,0.00144269136751946,0.939388656213214,0.979484023577193
"ENSG00000015475",1517.18260425714,-5.39463200429585e-06,0.00144255014170543,0.60385790895663,0.835156310773536
"ENSG00000015479",214.351960856494,1.02786141725468e-05,0.00144265319539349,0.119542827682512,0.39280876066608
"ENSG00000015520",1.09671816877493,-1.06414673389378e-06,0.0014426923845034,0.512548522727008,NA
"ENSG00000015532",1298.07375184954,-2.19940718303344e-05,0.00144269127853688,0.00575987258632232,0.090170558037555
"ENSG00000015568",17.5197206067051,3.97770145914961e-06,0.00144267626946191,0.312595296133168,0.627222847824031
"ENSG00000015676",3344.75058173928,-0.159830495433681,0.104291942562318,0.0024526149248748,0.0602197966900935
"ENSG00000016082",0.0846443991224281,3.27859028190242e-07,0.00144269501322831,0.88582800625976,NA
"ENSG00000016391",24.1965437083127,2.27791808458667e-06,0.00144268219413379,0.469903348923654,0.749964024524119
"ENSG00000016402",33.5013544357214,-1.21895652819813e-08,0.00144269160734875,0.990962798531491,0.996185066817881
"ENSG00000016602",0.493166521819698,-4.53323879403977e-07,0.00144269369687052,0.660807261306816,NA
"ENSG00000016864",1448.22250169729,-1.60116043713631e-05,0.00144257232901423,0.144626371894815,0.431440027775114
"ENSG00000017260",4132.72650982197,-1.43806663881944e-05,0.00144259132018253,0.151603056106634,0.441273430959923
"ENSG00000017427",21.1962328367342,-1.4404305928001e-06,0.00144269215291194,0.347860772405115,0.658608369656786
"ENSG00000017483",364.782655587091,-2.64959724376037e-06,0.00144269194088256,0.137422465249014,0.421000629102312
"ENSG00000017797",4123.22434321321,-1.97311292508201e-05,0.0014424564863293,0.184018300505393,0.485584339249578
"ENSG00000018189",1705.55357009625,2.12286956826359e-05,0.00144261671870695,0.0459169989893985,0.244513122070781
"ENSG00000018236",3.9123942076204,-2.25284557404943e-06,0.00144269378577325,0.0766158340094006,NA
"ENSG00000018280",34.9563162494663,-1.27235849943768e-05,0.00144269367748744,0.258903549875182,0.575105426362085
"ENSG00000018408",12801.0210481737,1.16884255670204e-05,0.0014426494747351,0.0990615571475379,0.356529157759642
"ENSG00000018510",4950.45801975061,1.37596931821876e-06,0.00144259606839089,0.871364684923882,0.953830671663972
"ENSG00000018607",8.50370014552782,4.96936532658499e-06,0.00144268394300024,0.136140268047362,NA
"ENSG00000018610",511.277663382614,-2.73194351884278e-06,0.00144247920796994,0.826681559649853,0.938106828404742
"ENSG00000018625",4.81444921748491,2.5504521161932e-06,0.00144268119721042,0.438980090219673,NA
"ENSG00000018699",960.968902440834,6.70237593662049e-07,0.00144258699303645,0.94044941255755,0.979484023577193
"ENSG00000018869",57.6007302633374,-1.99892294158861e-05,0.00144267496968321,0.0128027333656174,0.12953885717159
"ENSG00000019102",65.4210567063748,-4.27143932829422e-06,0.00144269035383462,0.0752955911209818,0.309866157262501
"ENSG00000019144",4443.45482671449,-7.66648958700219e-06,0.00144268085127773,0.0681627125730947,0.295617439001047
"ENSG00000019169",3.89364659370989,-5.34735476095436e-07,0.00144269492750479,0.887541265802831,NA
"ENSG00000019186",0.531208579014177,2.46561541640155e-07,0.00144269480500872,0.599883445730212,NA
"ENSG00000019485",538.264580187829,1.72382650401309e-05,0.00144263371378212,0.0535818618794656,0.263043000766414
"ENSG00000019505",4.25120692426037,-2.41008186212571e-06,0.00144268493700508,0.393580368716081,NA
"ENSG00000019549",641.22059605471,6.13842710866403e-06,0.00144269473541326,0.00724363695510397,0.100404598317124
"ENSG00000019582",218.583359779961,-1.25994917864455e-05,0.00144271874289893,0.623387181797997,0.845432240736934
"ENSG00000019991",130.393381725648,-2.23920926453297e-06,0.00144269306548129,0.124733589333117,0.401135648598821
"ENSG00000019995",649.298842694424,1.5075461681287e-06,0.00144245435081846,0.895554490947484,0.964107042624711
"ENSG00000020129",1046.17828369086,-1.45242264048296e-05,0.00144261117324357,0.119080590048218,0.392253967284324
"ENSG00000020181",2410.08380336256,7.07840079574115e-06,0.00144268558813589,0.0134843643981031,0.133125098516398
"ENSG00000020256",883.887619595527,5.99699974370477e-05,0.0014431022703631,0.0678593831816419,0.295003700482256
"ENSG00000020426",580.174870822565,-8.3842826583069e-06,0.00144263642792809,0.240318317851481,0.553639105784908
"ENSG00000020577",5078.91377017041,-9.67043136208635e-06,0.00144268760840325,0.0198653553257027,0.160520623279692
"ENSG00000020633",5.73916363365523,-3.5286338959791,0.841579879388257,0.175200582615998,NA
"ENSG00000020922",1001.90934017616,1.6503885720758e-05,0.00144259305846341,0.129309316446149,0.407923396572452
"ENSG00000021300",18.6833239565882,4.62855191167703e-06,0.00144268198967341,0.184143969749885,0.485584339249578
"ENSG00000021355",1525.55232006338,-7.48766649257438e-06,0.00144268421215705,0.0526378434660847,0.260899484149496
"ENSG00000021461",5.68640003734738,-4.90153890407065e-06,0.00144268432245631,0.135358851668115,NA
"ENSG00000021488",9.82801148649481,1.43304872720141e-06,0.00144266941010876,0.740951889041031,0.903372202457897
"ENSG00000021574",1013.91297924168,5.46784222165653e-06,0.001442584292505,0.55074083911321,0.802760728382296
"ENSG00000021645",106.06407702287,6.94480951142302e-07,0.00144269148176073,0.672054179267559,0.870069368045941
"ENSG00000021762",1563.89459358191,1.00442644231981e-05,0.00144265761827182,0.111392844230867,0.378997727801253
"ENSG00000021776",2506.04078188605,5.03624225502519e-06,0.00144226672271778,0.77613613489965,0.917983892770039
"ENSG00000021826",56.9347700952881,-6.58865673942669e-06,0.00144268956208686,0.0327586381637396,0.206650434015613
"ENSG00000022267",3705.84145674992,-4.1986834055089e-07,0.00144263907569468,0.946040803205542,0.981220701705918
"ENSG00000022277",2152.98152407915,-8.18615279613348e-06,0.00144228187359238,0.639533807712679,0.853684299858177
"ENSG00000022355",1.5116283341295,-5.92388871443195e-07,0.00144269060797112,0.74197059050349,NA
"ENSG00000022556",115.320837223294,1.56878871804965e-07,0.0014426907799715,0.93180920269253,0.976359293537381
"ENSG00000022567",2143.66967725656,2.90351146190738e-06,0.00144269184823649,0.0178576371950955,0.152114112471174
"ENSG00000022840",6160.45124014252,-1.26439330127764e-05,0.00144248952958522,0.329178503623372,0.641922060047865
"ENSG00000022976",258.670899061847,-3.38166302895217e-05,0.00144276437486788,0.0164039671902126,0.145357816416275
"ENSG00000023041",1465.94661133218,-2.16100760812142e-05,0.00144255717684963,0.208505657884662,0.517752905302008
"ENSG00000023171",254.14875306228,-7.70620463277917e-07,0.00144267713705013,0.828990721901028,0.938756396845154
